member_id,age,language_pref,zipcode,channel_signup,tenure_months,dep_90d,events_90d,lead_score,next_best_campaign
M006665,31,english,80204,referral,12,1957.0599999999997,52,111.95706,CAMP_LOCAL_BRANCH_EVENT
M003678,38,spanish,80123,event,18,9687.44,48,111.68744,CAMP_LOCAL_BRANCH_EVENT
M003899,45,english,80212,referral,5,16744.479999999992,46,111.24448,CAMP_LOCAL_BRANCH_EVENT
M000659,42,spanish,80012,referral,14,25040.509999999995,40,111.04051,CAMP_LOCAL_BRANCH_EVENT
M007719,36,english,67208,online,10,9946.08,48,110.94608,CAMP_LOCAL_BRANCH_EVENT
M008716,47,english,67208,referral,9,28421.119999999995,39,110.92112,CAMP_LOCAL_BRANCH_EVENT
M001686,54,english,80204,referral,20,12774.660000000002,46,110.77466,CAMP_LOCAL_BRANCH_EVENT
M005703,41,english,80206,event,10,1578.43,52,110.57843,CAMP_LOCAL_BRANCH_EVENT
M009474,34,english,80212,online,8,466.04,53,110.46604,CAMP_LOCAL_BRANCH_EVENT
M008226,34,english,80216,referral,15,12343.380000000005,46,110.34338000000001,CAMP_LOCAL_BRANCH_EVENT
M005267,53,english,80123,online,17,12052.949999999999,46,110.05295,CAMP_LOCAL_BRANCH_EVENT
M000053,32,spanish,80204,online,12,8003.449999999997,48,110.00345,CAMP_LOCAL_BRANCH_EVENT
M005935,60,english,80220,branch,19,0.0,52,110.0,CAMP_LOCAL_BRANCH_EVENT
M003400,35,english,80112,branch,16,0.0,52,110.0,CAMP_LOCAL_BRANCH_EVENT
M006668,37,english,80112,online,13,0.0,52,110.0,CAMP_LOCAL_BRANCH_EVENT
M004501,28,english,80123,online,9,23129.04,41,109.62904,CAMP_LOCAL_BRANCH_EVENT
M001862,50,spanish,80220,branch,4,3529.9800000000005,52,109.52998,CAMP_LOCAL_BRANCH_EVENT
M006824,47,english,80212,branch,3,0.0,54,109.5,CAMP_LOCAL_BRANCH_EVENT
M008073,33,english,80112,referral,13,25191.36,39,109.19136,CAMP_LOCAL_BRANCH_EVENT
M001494,42,english,80212,branch,10,0.0,52,109.0,CAMP_LOCAL_BRANCH_EVENT
M004230,40,spanish,80231,referral,20,22958.0,40,108.958,CAMP_LOCAL_BRANCH_EVENT
M003974,41,spanish,80220,event,15,10821.05,46,108.82105,CAMP_LOCAL_BRANCH_EVENT
M007749,49,english,80231,branch,15,24522.74,39,108.52274,CAMP_LOCAL_BRANCH_EVENT
M001406,31,english,80206,referral,6,3410.4,51,108.4104,CAMP_LOCAL_BRANCH_EVENT
M005636,48,spanish,67202,online,11,20800.780000000002,41,108.30078,CAMP_LOCAL_BRANCH_EVENT
M007104,36,english,80220,branch,4,16185.200000000003,45,108.18520000000001,CAMP_LOCAL_BRANCH_EVENT
M001971,47,spanish,80010,online,17,0.0,51,108.0,CAMP_LOCAL_BRANCH_EVENT
M000565,54,english,80216,branch,4,35430.009999999995,35,107.43001,CAMP_LOCAL_BRANCH_EVENT
M009177,55,english,80012,online,19,15373.199999999999,43,107.3732,CAMP_LOCAL_BRANCH_EVENT
M002273,32,english,80123,online,17,15255.900000000001,43,107.2559,CAMP_LOCAL_BRANCH_EVENT
M001392,32,spanish,80203,branch,11,9027.590000000004,46,106.52759,CAMP_LOCAL_BRANCH_EVENT
M001637,29,english,80022,branch,9,15793.800000000003,43,106.2938,CAMP_LOCAL_BRANCH_EVENT
M008851,62,english,80231,online,6,28654.019999999986,37,105.65401999999999,CAMP_LOCAL_BRANCH_EVENT
M002702,53,english,80206,online,3,16125.279999999999,44,105.62528,CAMP_LOCAL_BRANCH_EVENT
M004579,33,english,80010,online,5,8986.230000000001,47,105.48623,CAMP_LOCAL_BRANCH_EVENT
M005584,45,spanish,80203,referral,4,23458.140000000003,40,105.45814,CAMP_LOCAL_BRANCH_EVENT
M008187,47,english,80112,online,16,25181.549999999996,37,105.18155,CAMP_LOCAL_BRANCH_EVENT
M001653,42,spanish,80231,online,3,21451.04,41,104.95104,CAMP_LOCAL_BRANCH_EVENT
M004827,41,english,80010,referral,13,14767.830000000002,42,104.76783,CAMP_LOCAL_BRANCH_EVENT
M005831,37,english,67212,online,18,28713.369999999995,35,104.71337,CAMP_LOCAL_BRANCH_EVENT
M006041,51,spanish,67212,online,13,12570.119999999999,43,104.57012,CAMP_LOCAL_BRANCH_EVENT
M003151,50,english,80231,online,11,6651.7199999999975,46,104.15172,CAMP_LOCAL_BRANCH_EVENT
M004550,37,spanish,80231,online,18,13984.410000000003,42,103.98441,CAMP_LOCAL_BRANCH_EVENT
M001611,36,english,67208,online,19,13885.82,42,103.88582,CAMP_LOCAL_BRANCH_EVENT
M006158,29,english,80112,branch,17,21731.520000000004,38,103.73152,CAMP_LOCAL_BRANCH_EVENT
M001662,39,english,67202,online,19,5633.68,46,103.63368,CAMP_LOCAL_BRANCH_EVENT
M009279,34,spanish,80206,branch,18,25185.269999999997,36,103.18527,CAMP_LOCAL_BRANCH_EVENT
M000629,41,english,67208,online,3,7536.0599999999995,47,103.03606,CAMP_LOCAL_BRANCH_EVENT
M000085,30,spanish,67208,branch,3,15443.550000000001,43,102.94355,CAMP_LOCAL_BRANCH_EVENT
M005217,43,english,80012,online,15,8821.17,44,102.82117,CAMP_LOCAL_BRANCH_EVENT
M000418,41,english,80112,online,13,10694.31,43,102.69431,CAMP_LOCAL_BRANCH_EVENT
M006645,28,english,80204,online,18,16646.129999999997,40,102.64613,CAMP_LOCAL_BRANCH_EVENT
M008295,51,english,80206,online,15,2612.56,47,102.61256,CAMP_LOCAL_BRANCH_EVENT
M009566,41,english,67208,online,5,0.0,50,102.5,CAMP_LOCAL_BRANCH_EVENT
M007550,60,english,80022,online,6,35155.66999999999,32,102.15566999999999,CAMP_LOCAL_BRANCH_EVENT
M005838,57,english,80203,online,20,18075.15,39,102.07515000000001,CAMP_LOCAL_BRANCH_EVENT
M005160,26,english,80204,referral,19,0.0,48,102.0,CAMP_LOCAL_BRANCH_EVENT
M009836,53,english,67208,online,14,0.0,48,102.0,CAMP_LOCAL_BRANCH_EVENT
M006640,40,english,80010,online,10,4955.089999999999,46,101.95509,CAMP_LOCAL_BRANCH_EVENT
M001793,38,english,80010,online,3,8430.5,46,101.9305,CAMP_LOCAL_BRANCH_EVENT
M009359,35,english,80012,online,5,17012.660000000003,41,101.51266000000001,CAMP_LOCAL_BRANCH_EVENT
M001857,57,spanish,80220,online,3,15879.08,42,101.37908,CAMP_LOCAL_BRANCH_EVENT
M009438,39,english,67212,branch,18,7316.759999999999,44,101.31676,CAMP_LOCAL_BRANCH_EVENT
M001072,46,english,80216,online,6,10242.650000000001,44,101.24265,CAMP_LOCAL_BRANCH_EVENT
M001630,50,english,80204,online,4,5155.620000000001,47,101.15562,CAMP_LOCAL_BRANCH_EVENT
M001511,26,english,80123,online,6,0.0,49,101.0,CAMP_LOCAL_BRANCH_EVENT
M006797,58,english,80216,branch,13,16762.64,39,100.76264,CAMP_LOCAL_BRANCH_EVENT
M008074,30,english,80112,online,7,10974.960000000001,43,100.47496,CAMP_LOCAL_BRANCH_EVENT
M005372,26,spanish,80204,online,11,28628.89999999999,33,100.12889999999999,CAMP_LOCAL_BRANCH_EVENT
M007876,36,spanish,80010,online,17,5772.24,44,99.77224,CAMP_LOCAL_BRANCH_EVENT
M008905,35,english,80206,event,18,11504.34,41,99.50434,CAMP_LOCAL_BRANCH_EVENT
M003564,54,english,67212,referral,7,0.0,48,99.5,CAMP_LOCAL_BRANCH_EVENT
M007685,52,english,80220,referral,5,14977.349999999991,41,99.47734999999999,CAMP_LOCAL_BRANCH_EVENT
M006480,44,spanish,80112,online,6,14468.160000000002,41,99.46816,CAMP_LOCAL_BRANCH_EVENT
M004964,44,english,80206,online,7,27854.1,34,99.3541,CAMP_LOCAL_BRANCH_EVENT
M000442,40,spanish,67202,online,3,9625.77,44,99.12577,CAMP_LOCAL_BRANCH_EVENT
M008326,60,english,80010,branch,10,14080.920000000004,40,99.08092,CAMP_LOCAL_BRANCH_EVENT
M004712,47,english,80216,branch,4,9050.800000000001,44,99.0508,CAMP_LOCAL_BRANCH_EVENT
M004529,39,english,80220,branch,5,0.0,48,98.5,CAMP_LOCAL_BRANCH_EVENT
M006808,48,english,67208,online,14,10278.06,41,98.27806,CAMP_LOCAL_BRANCH_EVENT
M006056,58,english,80204,online,8,0.0,47,98.0,CAMP_LOCAL_BRANCH_EVENT
M003405,45,english,80216,referral,13,0.0,46,98.0,CAMP_LOCAL_BRANCH_EVENT
M008413,27,spanish,67212,branch,17,0.0,46,98.0,CAMP_LOCAL_BRANCH_EVENT
M007971,59,spanish,80022,online,12,19858.590000000004,36,97.85859,CAMP_LOCAL_BRANCH_EVENT
M006576,54,english,80220,referral,9,5323.8,44,97.8238,CAMP_LOCAL_BRANCH_EVENT
M000872,30,english,80212,online,21,3744.36,44,97.74436,CAMP_LOCAL_BRANCH_EVENT
M002952,49,spanish,80204,online,3,32081.3,32,97.5813,CAMP_LOCAL_BRANCH_EVENT
M002761,48,english,80231,event,6,18407.619999999995,38,97.40762,CAMP_LOCAL_BRANCH_EVENT
M001393,64,spanish,67202,branch,9,28851.30000000001,32,97.35130000000001,CAMP_LOCAL_BRANCH_EVENT
M007090,50,spanish,80112,online,3,9783.500000000002,43,97.2835,CAMP_LOCAL_BRANCH_EVENT
M001547,28,english,80022,online,15,21124.979999999996,35,97.12498,CAMP_LOCAL_BRANCH_EVENT
M001021,46,spanish,80010,branch,6,47963.499999999985,23,96.96349999999998,CAMP_LOCAL_BRANCH_EVENT
M006017,66,english,80212,online,5,14438.640000000007,40,96.93864,CAMP_LOCAL_BRANCH_EVENT
M004953,49,spanish,80216,online,11,13140.800000000001,39,96.6408,CAMP_LOCAL_BRANCH_EVENT
M005728,37,english,80112,online,3,8941.48,43,96.44148,CAMP_LOCAL_BRANCH_EVENT
M006185,39,english,80204,branch,3,4397.119999999999,45,95.89712,CAMP_LOCAL_BRANCH_EVENT
M002070,51,english,80231,referral,19,1665.1,44,95.6651,CAMP_LOCAL_BRANCH_EVENT
M001335,42,english,80220,branch,7,0.0,46,95.5,CAMP_LOCAL_BRANCH_EVENT
M002908,26,english,80220,online,7,0.0,46,95.5,CAMP_LOCAL_BRANCH_EVENT
M008052,26,english,80022,referral,9,18936.48,36,95.43648,CAMP_LOCAL_BRANCH_EVENT
M006686,42,english,80206,referral,15,7347.199999999999,41,95.3472,CAMP_LOCAL_BRANCH_EVENT
M007201,42,english,80123,branch,18,4970.49,42,94.97049,CAMP_LOCAL_BRANCH_EVENT
M004855,54,english,80204,branch,8,4564.08,43,94.56408,CAMP_LOCAL_BRANCH_EVENT
M003271,37,english,67202,branch,5,18004.559999999998,37,94.50456,CAMP_LOCAL_BRANCH_EVENT
M003080,37,english,80206,online,9,0.0,45,94.5,CAMP_LOCAL_BRANCH_EVENT
M009620,32,english,80203,online,17,18085.060000000005,35,94.08506,CAMP_LOCAL_BRANCH_EVENT
M001390,31,english,80203,online,6,3081.89,44,94.08189,CAMP_LOCAL_BRANCH_EVENT
M000575,50,english,80206,online,17,0.0,44,94.0,CAMP_LOCAL_BRANCH_EVENT
M000492,58,english,80012,online,8,0.0,45,94.0,CAMP_LOCAL_BRANCH_EVENT
M002249,38,spanish,80022,referral,18,0.0,44,94.0,CAMP_LOCAL_BRANCH_EVENT
M007047,40,spanish,80216,online,14,0.0,44,94.0,CAMP_LOCAL_BRANCH_EVENT
M001599,40,english,80203,referral,20,11897.68,38,93.89768000000001,CAMP_LOCAL_BRANCH_EVENT
M001370,29,english,80112,branch,15,13791.42,37,93.79142,CAMP_LOCAL_BRANCH_EVENT
M000773,48,english,67208,branch,10,6257.880000000002,41,93.25788,CAMP_LOCAL_BRANCH_EVENT
M003019,35,english,80010,online,10,6228.0,41,93.228,CAMP_LOCAL_BRANCH_EVENT
M006962,43,english,67202,online,13,5138.72,41,93.13872,CAMP_LOCAL_BRANCH_EVENT
M005912,39,spanish,80212,online,6,0.0,45,93.0,CAMP_LOCAL_BRANCH_EVENT
M008234,33,english,80212,online,3,11464.599999999999,40,92.9646,CAMP_LOCAL_BRANCH_EVENT
M004193,55,english,80220,online,9,10361.579999999998,39,92.86158,CAMP_LOCAL_BRANCH_EVENT
M001455,47,english,67202,online,6,9690.45,40,92.69045,CAMP_LOCAL_BRANCH_EVENT
M004782,43,english,80012,branch,9,0.0,44,92.5,CAMP_LOCAL_BRANCH_EVENT
M006787,52,english,67212,referral,9,0.0,44,92.5,CAMP_LOCAL_BRANCH_EVENT
M001110,63,english,80206,branch,16,8474.939999999999,39,92.47494,CAMP_LOCAL_BRANCH_EVENT
M005835,42,english,80220,event,5,5966.729999999999,42,92.46673,CAMP_LOCAL_BRANCH_EVENT
M005911,46,spanish,80212,referral,6,9440.5,40,92.4405,CAMP_LOCAL_BRANCH_EVENT
M009887,38,english,80012,online,9,7699.02,40,92.19902,CAMP_LOCAL_BRANCH_EVENT
M001651,47,english,80231,branch,13,10192.140000000001,38,92.19214,CAMP_LOCAL_BRANCH_EVENT
M000454,46,english,80204,referral,12,12144.420000000002,37,92.14442,CAMP_LOCAL_BRANCH_EVENT
M004895,27,english,80010,online,8,9717.75,39,91.71775,CAMP_LOCAL_BRANCH_EVENT
M001479,29,english,80216,online,21,7417.859999999999,39,91.41786,CAMP_LOCAL_BRANCH_EVENT
M006832,31,english,80112,referral,4,16928.099999999995,36,90.9281,CAMP_LOCAL_BRANCH_EVENT
M002341,48,english,80231,branch,10,1827.2,42,90.8272,CAMP_LOCAL_BRANCH_EVENT
M008057,41,english,80212,online,3,15058.599999999997,37,90.5586,CAMP_LOCAL_BRANCH_EVENT
M009053,39,english,80206,branch,4,4126.05,42,90.12605,CAMP_LOCAL_BRANCH_EVENT
M003866,31,english,80204,online,2,39710.87999999999,226,492.71088,CAMP_NEW_MEMBER_ONBOARD
M000460,26,spanish,80112,online,2,54018.900000000074,164,383.0189000000001,CAMP_NEW_MEMBER_ONBOARD
M000240,50,english,67203,branch,1,10489.919999999998,186,382.98992,CAMP_NEW_MEMBER_ONBOARD
M007015,36,english,80216,event,2,23567.170000000006,136,296.56717000000003,CAMP_NEW_MEMBER_ONBOARD
M003780,39,english,67214,branch,2,0.0,147,295.0,CAMP_NEW_MEMBER_ONBOARD
M005480,53,spanish,67212,online,2,27600.860000000008,132,292.60086,CAMP_NEW_MEMBER_ONBOARD
M008490,31,english,80220,branch,1,33479.85000000001,118,269.97985,CAMP_NEW_MEMBER_ONBOARD
M000283,59,english,67206,branch,1,31542.03000000001,118,268.04203,CAMP_NEW_MEMBER_ONBOARD
M004788,32,spanish,80122,online,1,34307.759999999995,112,258.80776,CAMP_NEW_MEMBER_ONBOARD
M002932,35,spanish,80204,online,2,63229.65,94,252.22965,CAMP_NEW_MEMBER_ONBOARD
M001383,66,english,80203,online,1,10330.880000000001,120,250.83088,CAMP_NEW_MEMBER_ONBOARD
M001156,52,english,80205,online,2,11708.300000000003,118,248.7083,CAMP_NEW_MEMBER_ONBOARD
M000611,48,english,80111,online,2,6722.760000000001,120,247.72276,CAMP_NEW_MEMBER_ONBOARD
M002830,36,english,80030,online,2,21666.580000000005,112,246.66658,CAMP_NEW_MEMBER_ONBOARD
M005977,60,english,67207,branch,2,37302.030000000006,104,246.30203,CAMP_NEW_MEMBER_ONBOARD
M001747,52,english,67213,branch,2,41892.9,96,234.8929,CAMP_NEW_MEMBER_ONBOARD
M006259,28,english,80223,branch,1,11561.600000000002,110,232.0616,CAMP_NEW_MEMBER_ONBOARD
M002350,35,english,80204,branch,1,18321.1,105,228.8211,CAMP_NEW_MEMBER_ONBOARD
M007613,30,spanish,80012,online,1,15388.450000000004,106,227.88845,CAMP_NEW_MEMBER_ONBOARD
M000733,45,spanish,80123,online,1,51291.920000000006,84,219.79192,CAMP_NEW_MEMBER_ONBOARD
M000021,58,other,80203,branch,2,26687.700000000004,96,219.6877,CAMP_NEW_MEMBER_ONBOARD
M006121,39,english,67202,branch,1,13243.789999999995,102,217.74379,CAMP_NEW_MEMBER_ONBOARD
M004737,31,spanish,80224,branch,2,24626.699999999986,96,217.62669999999997,CAMP_NEW_MEMBER_ONBOARD
M004841,30,english,80033,online,1,8740.5,104,217.2405,CAMP_NEW_MEMBER_ONBOARD
M006784,37,english,80226,referral,1,41520.51000000001,85,212.02051,CAMP_NEW_MEMBER_ONBOARD
M009851,32,english,80030,branch,1,24745.14000000001,90,205.24514000000002,CAMP_NEW_MEMBER_ONBOARD
M002915,48,spanish,67214,online,1,12632.82,94,201.13282,CAMP_NEW_MEMBER_ONBOARD
M000171,29,english,80209,online,1,26027.09999999999,87,200.5271,CAMP_NEW_MEMBER_ONBOARD
M007764,47,spanish,67206,online,2,18220.08,90,199.22008,CAMP_NEW_MEMBER_ONBOARD
M009476,40,english,80030,branch,1,42169.50000000003,78,198.66950000000003,CAMP_NEW_MEMBER_ONBOARD
M002336,47,spanish,80017,branch,1,9376.8,93,195.8768,CAMP_NEW_MEMBER_ONBOARD
M006014,53,english,67213,online,2,5857.53,94,194.85753,CAMP_NEW_MEMBER_ONBOARD
M004916,43,english,80022,online,2,53645.06000000003,66,186.64506000000003,CAMP_NEW_MEMBER_ONBOARD
M002669,47,english,80231,online,2,19888.53999999999,82,184.88853999999998,CAMP_NEW_MEMBER_ONBOARD
M006199,36,english,80205,online,2,13846.760000000002,84,182.84676,CAMP_NEW_MEMBER_ONBOARD
M000108,42,spanish,80111,online,1,28617.359999999997,76,181.11736,CAMP_NEW_MEMBER_ONBOARD
M002590,39,english,80010,event,2,15963.569999999998,81,178.96357,CAMP_NEW_MEMBER_ONBOARD
M005367,56,english,67219,online,2,5457.399999999999,86,178.4574,CAMP_NEW_MEMBER_ONBOARD
M003664,44,english,80212,online,1,13471.29,82,177.97129,CAMP_NEW_MEMBER_ONBOARD
M004048,74,english,80212,online,1,28174.74,74,176.67474,CAMP_NEW_MEMBER_ONBOARD
M008160,31,english,80205,event,2,0.0,87,175.0,CAMP_NEW_MEMBER_ONBOARD
M004334,42,english,80016,online,1,17259.48,78,173.75948,CAMP_NEW_MEMBER_ONBOARD
M001464,30,english,67206,online,1,10276.970000000005,81,172.77697,CAMP_NEW_MEMBER_ONBOARD
M001451,44,english,80216,online,2,5490.539999999999,82,170.49054,CAMP_NEW_MEMBER_ONBOARD
M004398,28,english,80223,branch,1,0.0,84,168.5,CAMP_NEW_MEMBER_ONBOARD
M005089,41,english,80022,online,1,3533.2000000000007,82,168.0332,CAMP_NEW_MEMBER_ONBOARD
M006910,29,spanish,67213,online,2,6170.16,80,167.17016,CAMP_NEW_MEMBER_ONBOARD
M004778,54,english,67227,branch,1,1446.7600000000002,82,165.94676,CAMP_NEW_MEMBER_ONBOARD
M004676,28,english,67212,branch,1,0.0,81,162.5,CAMP_NEW_MEMBER_ONBOARD
M003181,52,english,80120,online,2,12551.550000000001,74,161.55155,CAMP_NEW_MEMBER_ONBOARD
M001626,53,english,80112,online,2,3240.8999999999996,78,160.2409,CAMP_NEW_MEMBER_ONBOARD
M007117,61,spanish,80112,online,1,9058.239999999994,75,159.55823999999998,CAMP_NEW_MEMBER_ONBOARD
M007163,47,english,80202,online,2,2506.3499999999995,78,159.50635,CAMP_NEW_MEMBER_ONBOARD
M008805,45,english,80111,online,1,480.90000000000003,79,158.9809,CAMP_NEW_MEMBER_ONBOARD
M006230,32,english,67206,online,1,0.0,78,156.5,CAMP_NEW_MEMBER_ONBOARD
M000735,52,english,80203,referral,2,29522.24,62,154.52224,CAMP_NEW_MEMBER_ONBOARD
M003926,36,other,80219,online,2,5249.879999999998,74,154.24988,CAMP_NEW_MEMBER_ONBOARD
M001854,51,spanish,67213,branch,1,66973.39000000004,43,153.47339000000005,CAMP_NEW_MEMBER_ONBOARD
M007108,38,english,80014,online,1,28824.6,62,153.3246,CAMP_NEW_MEMBER_ONBOARD
M001740,61,english,80015,branch,2,46312.69999999998,53,153.31269999999998,CAMP_NEW_MEMBER_ONBOARD
M007283,64,english,67219,branch,2,3516.1199999999994,74,152.51612,CAMP_NEW_MEMBER_ONBOARD
M003039,28,english,80206,online,2,2497.2200000000003,74,151.49722,CAMP_NEW_MEMBER_ONBOARD
M009193,47,english,67226,online,2,0.0,74,149.0,CAMP_NEW_MEMBER_ONBOARD
M002776,37,english,67218,branch,2,0.0,72,145.0,CAMP_NEW_MEMBER_ONBOARD
M007546,46,english,80212,branch,2,21657.519999999997,60,142.65752,CAMP_NEW_MEMBER_ONBOARD
M006861,30,spanish,67204,online,2,7202.9,66,140.2029,CAMP_NEW_MEMBER_ONBOARD
M002782,32,other,80218,online,2,9038.820000000003,64,138.03882000000002,CAMP_NEW_MEMBER_ONBOARD
M009528,45,english,80123,online,2,6469.890000000002,64,135.46989,CAMP_NEW_MEMBER_ONBOARD
M000099,40,english,80110,online,2,4414.900000000001,65,135.4149,CAMP_NEW_MEMBER_ONBOARD
M007636,35,spanish,80033,branch,2,14057.189999999999,60,135.05719,CAMP_NEW_MEMBER_ONBOARD
M006115,38,english,80017,online,2,29946.909999999996,52,134.94691,CAMP_NEW_MEMBER_ONBOARD
M001127,44,english,80206,online,1,26336.899999999994,54,134.83689999999999,CAMP_NEW_MEMBER_ONBOARD
M005174,28,english,80010,referral,1,13402.44,60,133.90244,CAMP_NEW_MEMBER_ONBOARD
M002593,39,english,80022,branch,1,4659.34,64,133.15934,CAMP_NEW_MEMBER_ONBOARD
M000300,48,spanish,80110,branch,2,15642.899999999994,58,132.6429,CAMP_NEW_MEMBER_ONBOARD
M004369,32,spanish,80017,branch,2,5143.590000000001,62,130.14359,CAMP_NEW_MEMBER_ONBOARD
M004833,47,english,80030,online,2,11472.78,58,128.47278,CAMP_NEW_MEMBER_ONBOARD
M000711,43,spanish,80206,online,2,60315.48000000006,33,127.31548000000006,CAMP_NEW_MEMBER_ONBOARD
M003450,35,spanish,80206,referral,2,29625.720000000016,48,126.62572000000002,CAMP_NEW_MEMBER_ONBOARD
M005141,33,spanish,80204,online,1,26109.840000000007,50,126.60984,CAMP_NEW_MEMBER_ONBOARD
M007565,44,english,80121,online,1,355.5,62,124.8555,CAMP_NEW_MEMBER_ONBOARD
M003118,31,english,67204,branch,1,33814.43999999999,45,124.31443999999999,CAMP_NEW_MEMBER_ONBOARD
M009982,34,english,67226,referral,1,22789.029999999995,50,123.28903,CAMP_NEW_MEMBER_ONBOARD
M001317,27,english,80016,branch,2,19663.500000000004,51,122.6635,CAMP_NEW_MEMBER_ONBOARD
M008389,33,english,80206,online,1,0.0,61,122.5,CAMP_NEW_MEMBER_ONBOARD
M000360,30,spanish,80010,online,2,21480.78,50,122.48078,CAMP_NEW_MEMBER_ONBOARD
M000455,34,english,67219,online,2,5044.520000000001,58,122.04452,CAMP_NEW_MEMBER_ONBOARD
M006918,71,english,80211,online,1,0.0,60,120.5,CAMP_NEW_MEMBER_ONBOARD
M008941,57,english,80016,online,1,19885.249999999993,50,120.38524999999998,CAMP_NEW_MEMBER_ONBOARD
M001885,40,english,80212,branch,2,1566.6200000000001,58,118.56662,CAMP_NEW_MEMBER_ONBOARD
M001125,60,english,80226,branch,2,15088.7,51,118.0887,CAMP_NEW_MEMBER_ONBOARD
M004950,45,english,80218,branch,2,16630.109999999993,49,115.63011,CAMP_NEW_MEMBER_ONBOARD
M000770,62,english,80205,online,1,5589.999999999999,54,114.09,CAMP_NEW_MEMBER_ONBOARD
M005466,40,other,80224,online,1,4601.45,54,113.10145,CAMP_NEW_MEMBER_ONBOARD
M002800,44,english,80010,online,2,45948.76,33,112.94876,CAMP_NEW_MEMBER_ONBOARD
M007277,27,english,80227,online,1,0.0,56,112.5,CAMP_NEW_MEMBER_ONBOARD
M003531,58,english,80219,online,2,14812.3,48,111.8123,CAMP_NEW_MEMBER_ONBOARD
M001670,47,english,80014,online,2,4526.42,53,111.52642,CAMP_NEW_MEMBER_ONBOARD
M007010,57,spanish,80227,branch,1,24657.75,43,111.15775,CAMP_NEW_MEMBER_ONBOARD
M008298,45,english,67202,online,2,6140.149999999998,52,111.14014999999999,CAMP_NEW_MEMBER_ONBOARD
M002348,30,english,80223,branch,2,5694.360000000001,52,110.69436,CAMP_NEW_MEMBER_ONBOARD
M002400,41,spanish,80122,online,1,18076.72,46,110.57672,CAMP_NEW_MEMBER_ONBOARD
M008424,30,english,80022,online,2,7514.08,51,110.51408,CAMP_NEW_MEMBER_ONBOARD
M006460,41,english,80022,online,2,24133.65,42,109.13365,CAMP_NEW_MEMBER_ONBOARD
M000612,39,english,80224,event,2,0.0,54,109.0,CAMP_NEW_MEMBER_ONBOARD
M000299,50,english,80110,branch,1,10460.600000000004,49,108.9606,CAMP_NEW_MEMBER_ONBOARD
M002252,58,english,80015,online,2,16614.840000000004,45,107.61484,CAMP_NEW_MEMBER_ONBOARD
M006020,52,english,80033,online,2,10297.749999999996,48,107.29775,CAMP_NEW_MEMBER_ONBOARD
M004883,30,english,67208,online,2,25039.299999999996,40,106.0393,CAMP_NEW_MEMBER_ONBOARD
M005381,33,english,67214,online,1,2702.0499999999997,51,105.20205,CAMP_NEW_MEMBER_ONBOARD
M002062,38,english,67208,online,1,12104.62,46,104.60462,CAMP_NEW_MEMBER_ONBOARD
M002145,37,spanish,80111,online,1,10561.439999999999,46,103.06144,CAMP_NEW_MEMBER_ONBOARD
M006932,50,english,80121,online,2,0.0,51,103.0,CAMP_NEW_MEMBER_ONBOARD
M004644,57,english,80219,branch,1,246.9,51,102.7469,CAMP_NEW_MEMBER_ONBOARD
M000661,33,other,67202,online,2,0.0,50,101.0,CAMP_NEW_MEMBER_ONBOARD
M002065,43,english,80226,branch,2,13896.08,43,100.89608,CAMP_NEW_MEMBER_ONBOARD
M007455,27,spanish,80216,branch,2,11880.36,44,100.88036,CAMP_NEW_MEMBER_ONBOARD
M005422,26,spanish,67227,online,2,6910.6500000000015,46,99.91065,CAMP_NEW_MEMBER_ONBOARD
M000034,27,english,80227,online,2,16689.0,41,99.689,CAMP_NEW_MEMBER_ONBOARD
M009869,45,english,80212,branch,1,31059.12000000001,34,99.55912000000001,CAMP_NEW_MEMBER_ONBOARD
M000052,35,english,80202,online,2,29430.450000000008,34,98.43045000000001,CAMP_NEW_MEMBER_ONBOARD
M007986,30,english,80204,branch,1,13071.24,42,97.57124,CAMP_NEW_MEMBER_ONBOARD
M007469,35,english,67213,online,2,16537.62,40,97.53762,CAMP_NEW_MEMBER_ONBOARD
M003702,57,spanish,80226,online,1,34965.600000000006,31,97.46560000000001,CAMP_NEW_MEMBER_ONBOARD
M006383,34,english,80223,online,1,28880.389999999996,34,97.38038999999999,CAMP_NEW_MEMBER_ONBOARD
M009714,36,english,67208,online,2,4152.66,46,97.15266,CAMP_NEW_MEMBER_ONBOARD
M002105,26,spanish,67208,branch,1,6184.100000000005,45,96.6841,CAMP_NEW_MEMBER_ONBOARD
M003742,46,spanish,80218,online,2,3611.5499999999997,46,96.61155,CAMP_NEW_MEMBER_ONBOARD
M001183,51,english,80203,online,1,0.0,48,96.5,CAMP_NEW_MEMBER_ONBOARD
M002041,32,english,67226,online,1,0.0,48,96.5,CAMP_NEW_MEMBER_ONBOARD
M003843,52,spanish,67218,online,1,0.0,48,96.5,CAMP_NEW_MEMBER_ONBOARD
M005185,52,english,80207,branch,2,5496.72,45,96.49672,CAMP_NEW_MEMBER_ONBOARD
M000370,31,english,80016,branch,2,23167.550000000003,36,96.16755,CAMP_NEW_MEMBER_ONBOARD
M005199,30,english,80212,online,1,7229.8099999999995,44,95.72981,CAMP_NEW_MEMBER_ONBOARD
M005211,41,english,80220,online,1,6690.1,44,95.1901,CAMP_NEW_MEMBER_ONBOARD
M000635,28,english,80111,event,2,0.0,47,95.0,CAMP_NEW_MEMBER_ONBOARD
